ST_CASE,STATE,PEDS,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
250096,25,1,5,6,2010,6,1,11,12,1,1,1,2,9.0,17.0,3,2.0,
250097,25,0,21,6,2010,2,18,12,12,0,1,1,0,5.0,20.0,3,,
250098,25,0,27,3,2010,2,14,12,12,0,1,1,0,3.0,,5,,
250099,25,0,9,3,2010,1,1,16,12,0,1,1,1,5.0,,6,,
250100,25,1,7,7,2010,3,14,16,9,0,1,1,0,,,2,,
250101,25,0,17,7,2010,2,7,12,30,0,1,1,0,,,1,,
250102,25,1,5,7,2010,1,18,16,8,0,1,1,0,,,2,,1.0
250103,25,1,1,5,2010,3,21,16,15,0,2,1,1,3.0,11.0,3,,
250104,25,0,1,6,2010,1,1,12,12,0,1,1,1,,,4,1.0,1.0
250105,25,0,27,3,2010,1,23,16,48,0,1,1,1,,,1,1.0,
250106,25,0,3,3,2010,3,21,6,42,0,1,1,0,18.0,31.0,4,1.0,
250107,25,1,3,3,2010,4,20,12,8,0,1,1,0,10.0,13.0,3,,
250108,25,1,25,4,2010,4,18,12,9,0,1,1,0,3.0,9.0,2,,
250109,25,0,27,4,2010,2,16,12,42,0,1,1,1,4.0,,1,1.0,
250110,25,1,21,4,2010,4,22,11,8,0,1,1,0,6.0,,2,,
250111,25,0,3,4,2010,5,5,16,34,0,1,1,1,6.0,,1,,
250112,25,1,13,7,2010,1,2,16,8,0,1,1,0,2.0,20.0,2,,
250113,25,0,17,7,2010,6,21,13,33,0,98,1,0,5.0,13.0,2,,1.0
250114,25,0,23,7,2010,5,6,13,1,0,1,1,0,4.0,12.0,1,1.0,
250115,25,1,1,7,2010,7,0,13,8,0,10,1,0,4.0,21.0,2,,
250116,25,0,25,7,2010,6,19,16,33,0,10,1,0,9.0,17.0,1,1.0,
250117,25,0,9,7,2010,2,17,11,24,0,1,1,0,1.0,24.0,1,,
250118,25,0,27,7,2010,7,18,14,24,0,1,1,1,4.0,,1,,
250119,25,0,3,7,2010,2,15,1,24,0,1,1,0,1.0,,1,1.0,1.0
250120,25,0,17,7,2010,6,17,16,30,0,1,1,0,5.0,,1,1.0,
250121,25,0,3,6,2010,3,17,2,12,0,1,1,0,11.0,,2,,
250122,25,0,23,7,2010,2,9,12,14,0,1,1,0,,,1,,
250123,25,0,27,7,2010,7,3,11,12,0,1,3,1,1.0,32.0,3,,
250124,25,0,9,7,2010,4,11,1,1,0,1,1,0,,,2,,
250125,25,0,23,7,2010,6,17,11,12,0,10,1,0,9.0,59.0,2,,
250126,25,0,9,7,2010,6,16,12,12,0,1,1,0,6.0,,4,,1.0
250127,25,0,21,7,2010,1,18,16,12,0,1,1,1,,19.0,3,,2.0
250128,25,1,17,1,2010,7,19,12,9,0,1,1,0,4.0,23.0,5,,
250129,25,0,17,5,2010,3,16,13,12,0,1,1,0,,,3,,
250130,25,0,25,7,2010,7,19,16,38,0,1,1,1,8.0,,1,,
250131,25,0,9,7,2010,3,21,14,12,0,1,2,1,6.0,43.0,6,,1.0
250132,25,0,17,7,2010,5,14,16,12,0,1,1,0,3.0,23.0,3,,
250133,25,1,25,8,2010,2,16,19,9,0,1,1,0,7.0,17.0,2,,
250134,25,0,13,8,2010,1,17,6,53,0,1,1,1,8.0,,1,,
250135,25,0,5,8,2010,1,22,16,42,0,1,1,0,,,1,,
250136,25,0,1,8,2010,4,12,13,1,0,1,1,1,4.0,41.0,3,1.0,
250137,25,0,17,8,2010,6,2,16,42,0,1,1,1,5.0,,1,1.0,
250138,25,0,21,8,2010,6,2,13,1,0,1,1,0,4.0,,2,,
250139,25,0,5,8,2010,2,5,13,1,0,1,1,0,6.0,45.0,1,,
250140,25,1,21,8,2010,4,23,11,8,0,10,1,0,,,2,,
250141,25,0,17,8,2010,2,21,16,33,0,2,1,0,5.0,42.0,1,1.0,
250142,25,1,25,8,2010,5,23,16,8,0,1,1,0,,,2,,
250143,25,0,5,1,2010,1,7,13,30,0,1,1,0,3.0,12.0,1,,
250144,25,0,1,8,2010,5,17,16,24,0,1,1,0,5.0,,1,1.0,
250145,25,0,9,8,2010,7,1,12,12,0,1,1,1,4.0,25.0,2,,1.0
250146,25,0,23,7,2010,7,17,16,12,0,2,1,1,6.0,35.0,4,,
250147,25,0,17,8,2010,2,9,12,12,0,1,1,0,2.0,25.0,3,,
250148,25,0,1,8,2010,6,8,16,12,0,1,1,0,6.0,18.0,2,,
250149,25,0,5,8,2010,7,8,12,26,0,1,1,0,2.0,31.0,2,1.0,
250150,25,0,17,10,2010,1,0,16,33,0,1,1,1,2.0,,1,,
250151,25,0,13,10,2010,2,0,11,1,0,10,1,0,7.0,17.0,4,1.0,
250152,25,0,9,10,2010,4,23,12,42,0,1,1,1,,,1,1.0,
250153,25,0,15,9,2010,1,15,14,24,0,1,1,1,7.0,,1,,
250154,25,0,17,9,2010,7,6,14,30,0,1,1,1,7.0,,2,1.0,
250155,25,1,17,9,2010,5,16,16,8,0,10,1,0,,,2,,
250156,25,0,23,9,2010,7,18,16,17,0,10,1,0,9.0,34.0,1,,
250157,25,1,21,9,2010,4,7,12,8,0,1,1,0,2.0,,2,,1.0
250158,25,0,9,9,2010,3,15,11,59,0,1,1,0,5.0,29.0,3,,
250159,25,0,9,8,2010,4,20,16,33,0,1,1,1,,,2,1.0,
250160,25,0,21,10,2010,7,15,11,24,0,1,1,0,8.0,,1,,
250162,25,0,27,10,2010,1,4,12,35,0,1,1,1,13.0,,1,,
250163,25,0,5,7,2010,5,16,11,42,0,98,1,0,9.0,21.0,1,,
250164,25,1,27,1,2010,3,20,16,8,0,8,1,0,,,2,,
250165,25,0,21,10,2010,2,15,13,24,0,1,2,0,3.0,,2,,
250166,25,0,17,6,2010,7,6,16,12,0,1,1,0,7.0,48.0,2,1.0,
250167,25,0,5,8,2010,5,19,14,12,0,1,1,1,8.0,41.0,6,,1.0
250168,25,0,27,8,2010,1,9,12,12,0,1,2,0,3.0,30.0,4,,
250169,25,0,17,8,2010,2,16,16,12,0,10,1,0,9.0,34.0,3,,
250170,25,0,9,8,2010,3,11,16,12,0,2,1,0,9.0,29.0,2,,
250171,25,0,25,8,2010,7,1,12,12,0,1,2,1,2.0,,2,,1.0
250172,25,1,15,8,2010,7,15,16,8,0,1,1,0,4.0,11.0,3,1.0,
250173,25,0,21,10,2010,2,21,14,33,0,1,1,1,7.0,49.0,2,,
250174,25,1,25,10,2010,2,6,12,8,0,1,1,0,6.0,11.0,2,,
250175,25,0,25,10,2010,4,7,12,24,0,1,1,0,5.0,,2,,
250176,25,0,9,10,2010,7,15,12,5,0,1,1,0,10.0,16.0,1,,
250177,25,0,27,10,2010,5,21,5,42,0,1,1,1,,37.0,3,,
250178,25,0,21,10,2010,7,20,11,42,0,1,1,0,4.0,32.0,2,1.0,
250179,25,0,5,11,2010,3,22,11,1,0,1,1,1,8.0,30.0,1,,
250180,25,1,15,10,2010,1,3,14,8,0,1,1,0,,,4,,
250181,25,1,25,11,2010,6,10,16,8,0,2,1,0,5.0,11.0,2,,
250182,25,0,21,11,2010,7,3,16,42,0,1,1,1,2.0,,1,,
250183,25,0,27,11,2010,3,21,11,35,0,3,1,0,9.0,,1,,
250184,25,1,5,11,2010,6,23,16,8,0,1,1,0,,,2,,
250185,25,0,27,11,2010,4,23,1,11,0,98,1,0,,,1,,
250186,25,0,27,11,2010,7,20,11,24,0,1,1,1,7.0,15.0,1,1.0,
250187,25,1,17,11,2010,7,5,12,8,0,1,1,0,,33.0,2,,
250188,25,1,21,8,2010,2,14,16,8,0,1,1,0,2.0,7.0,2,,
250190,25,1,21,4,2010,2,17,13,8,0,98,1,0,2.0,17.0,2,,
250191,25,0,5,8,2010,3,16,11,12,0,1,2,0,5.0,,2,,
250192,25,0,21,8,2010,1,13,13,12,1,10,1,0,10.0,,2,,
250193,25,0,11,9,2010,6,15,12,12,4,1,1,0,7.0,38.0,6,,
250194,25,1,25,12,2010,3,22,16,8,0,1,1,0,,,2,,1.0
250195,25,1,3,12,2010,3,17,16,8,0,1,1,0,3.0,13.0,2,,
250196,25,0,9,12,2010,4,13,13,42,0,1,1,0,3.0,26.0,1,,
250197,25,0,21,12,2010,4,16,11,24,0,98,1,0,7.0,23.0,1,,
250198,25,0,21,12,2010,5,6,16,53,0,1,1,1,6.0,,1,,
250199,25,0,23,12,2010,6,20,16,40,0,1,1,1,4.0,,1,,
250200,25,0,27,12,2010,7,1,6,18,0,1,2,1,6.0,,2,1.0,
250201,25,0,9,12,2010,4,11,16,42,0,4,1,0,4.0,23.0,1,,
250202,25,1,5,12,2010,6,23,11,8,0,1,1,0,,,2,,
250203,25,1,27,12,2010,1,16,16,8,0,10,1,0,2.0,21.0,2,1.0,
250204,25,1,5,12,2010,4,17,16,8,0,4,1,0,2.0,,2,,
250205,25,0,23,9,2010,6,9,11,12,0,98,2,0,4.0,47.0,3,,
250206,25,1,9,1,2010,5,17,16,8,0,98,1,0,,,2,,1.0
250207,25,0,17,9,2010,7,0,16,12,0,1,1,2,6.0,,4,,
250208,25,0,5,4,2010,3,17,12,12,0,2,1,0,11.0,,2,,
250209,25,0,17,5,2010,4,16,16,12,0,1,1,0,1.0,18.0,4,,1.0
250210,25,0,9,5,2010,1,23,16,42,0,1,1,1,,,1,1.0,1.0
250211,25,0,17,6,2010,1,17,16,33,0,1,1,1,8.0,20.0,1,,
250212,25,0,5,7,2010,5,11,16,12,0,1,1,0,,,4,,
250213,25,0,27,7,2010,6,1,16,12,0,1,1,1,8.0,19.0,2,,
250214,25,0,17,7,2010,5,19,16,12,0,1,1,1,,,2,1.0,
250215,25,0,9,7,2010,5,14,3,12,0,1,1,1,4.0,39.0,2,,
250216,25,0,5,7,2010,6,21,16,18,0,2,1,1,,,1,,
250217,25,0,27,11,2010,1,0,11,1,0,1,2,1,4.0,,3,,1.0
250218,25,1,5,10,2010,6,15,14,15,0,1,1,0,6.0,,2,,
250219,25,0,23,10,2010,6,6,12,19,0,2,1,0,0.0,42.0,2,,
250220,25,0,17,11,2010,5,0,16,24,0,1,1,1,2.0,,1,,
250221,25,0,27,6,2010,3,11,14,12,0,10,1,0,4.0,29.0,4,,
250222,25,1,17,11,2010,1,19,16,8,0,1,1,0,1.0,21.0,3,,
250223,25,0,17,11,2010,5,23,11,24,0,1,1,1,,,1,,
250224,25,1,27,11,2010,7,12,16,8,0,1,1,0,6.0,25.0,2,,
250225,25,0,23,12,2010,7,0,16,30,0,1,1,1,5.0,28.0,2,1.0,1.0
250226,25,0,5,12,2010,7,8,12,59,0,1,1,0,8.0,41.0,1,,
250227,25,1,13,12,2010,1,18,16,8,0,2,1,0,3.0,18.0,2,,
250228,25,0,17,12,2010,5,99,16,42,0,1,1,1,2.0,,1,1.0,
250229,25,0,23,12,2010,7,11,12,26,0,10,1,0,7.0,,3,1.0,
250230,25,0,5,12,2010,7,1,16,42,0,1,1,1,6.0,,3,,
250231,25,0,27,1,2010,7,12,16,42,0,1,1,0,12.0,,1,,
250232,25,0,21,1,2010,2,15,14,12,0,1,1,0,6.0,18.0,3,,
250233,25,0,13,1,2010,2,18,11,34,0,1,1,0,9.0,45.0,1,,
250234,25,0,17,1,2010,4,3,12,33,0,1,1,0,1.0,29.0,1,,
250235,25,0,5,3,2010,2,16,16,12,0,1,1,0,,,2,,
250236,25,0,17,4,2010,7,11,12,33,0,1,1,0,8.0,36.0,2,,
250237,25,0,27,4,2010,4,14,12,33,0,1,1,0,8.0,22.0,1,,
250238,25,0,5,5,2010,4,23,16,33,0,2,1,0,,,1,,
250239,25,1,1,10,2010,5,21,12,8,0,1,1,0,1.0,42.0,2,,
250240,25,1,25,10,2010,7,6,12,8,0,1,1,0,2.0,25.0,2,,1.0
250241,25,0,27,12,2010,3,7,6,12,0,10,1,0,1.0,10.0,5,,1.0
250242,25,0,17,11,2010,1,7,16,24,0,1,1,1,30.0,34.0,1,,
250243,25,1,17,11,2010,6,16,16,8,0,1,1,0,5.0,15.0,2,,
250244,25,0,5,12,2010,3,13,12,12,0,10,2,0,7.0,,2,1.0,1.0
250245,25,0,21,12,2010,7,3,11,12,0,1,1,0,7.0,,4,,
250246,25,0,5,10,2010,7,12,16,14,0,1,1,0,5.0,24.0,2,,
250247,25,0,13,12,2010,7,5,11,12,0,1,2,1,9.0,,2,,
250248,25,0,23,12,2010,5,20,13,12,0,1,1,0,2.0,39.0,4,,
250249,25,1,5,12,2010,5,6,14,8,0,1,1,0,9.0,,3,,1.0
250250,25,0,23,6,2010,4,13,12,12,0,1,1,0,,,3,,
250251,25,0,27,1,2010,7,16,12,1,0,1,1,0,5.0,15.0,1,,
250252,25,1,9,7,2010,7,10,16,8,0,98,1,0,9.0,10.0,1,,0.0
250253,25,0,21,10,2010,4,1,11,1,0,1,1,0,8.0,,2,,
250254,25,0,21,9,2010,2,17,16,12,0,10,1,1,3.0,27.0,3,1.0,
250255,25,0,27,12,2010,3,5,16,42,0,1,1,0,12.0,35.0,1,,1.0
250256,25,0,23,9,2010,2,15,13,14,0,1,1,1,7.0,,2,1.0,
250257,25,0,17,12,2010,3,22,11,14,0,98,1,0,6.0,,2,,
250258,25,1,9,11,2010,2,14,13,8,0,1,1,0,11.0,8.0,2,,
250260,25,0,25,12,2010,4,17,14,12,0,2,1,0,5.0,27.0,3,,1.0
250261,25,0,27,11,2010,1,14,14,12,0,1,1,0,6.0,16.0,2,,
250262,25,1,13,11,2010,7,3,16,8,8,1,1,1,3.0,17.0,3,,
250263,25,0,1,11,2010,4,12,12,12,0,1,1,0,4.0,,2,,
250264,25,0,23,11,2010,5,18,16,12,0,1,1,0,364.0,,4,,
250265,25,0,3,9,2010,1,12,16,24,0,98,1,0,,,1,1.0,
250266,25,0,27,9,2010,7,1,16,30,0,1,1,1,4.0,,1,1.0,
250267,25,0,5,12,2010,5,19,14,12,0,1,2,2,1.0,,3,,
250268,25,0,1,8,2010,3,13,16,42,0,1,1,0,,,1,,
250269,25,0,23,11,2010,1,5,16,43,0,1,1,0,,22.0,1,,
250270,25,0,3,11,2010,1,22,16,12,0,10,1,0,,,2,,
250271,25,0,5,11,2010,2,4,11,24,0,3,1,0,7.0,,2,1.0,
250272,25,0,23,10,2010,3,23,12,12,0,1,1,0,,,4,,1.0
250273,25,0,3,10,2010,7,16,13,12,0,10,1,0,4.0,11.0,3,,
250274,25,0,25,10,2010,7,19,16,12,0,1,1,0,5.0,23.0,6,1.0,
250275,25,1,17,10,2010,2,17,13,8,0,1,1,0,2.0,24.0,2,,
250276,25,0,27,10,2010,7,13,11,1,0,1,1,1,5.0,10.0,3,,
250277,25,1,1,11,2010,6,17,12,8,0,1,1,0,2.0,12.0,2,,
250278,25,0,21,10,2010,6,4,11,12,0,1,1,0,9.0,44.0,2,,
250279,25,0,27,9,2010,7,1,6,18,0,1,1,1,,,1,1.0,
250280,25,0,5,2,2010,5,23,16,42,0,1,1,1,,,1,,
250281,25,0,13,11,2010,7,5,14,42,0,1,2,1,6.0,23.0,2,1.0,
250282,25,0,5,10,2010,3,5,11,24,0,2,1,0,7.0,34.0,2,1.0,
250283,25,0,1,9,2010,4,0,12,42,0,1,1,1,3.0,,1,,
250284,25,0,5,9,2010,6,6,16,1,0,10,1,0,,,2,,
250285,25,0,5,9,2010,7,1,16,30,0,1,1,1,5.0,,1,,
250286,25,1,17,9,2010,3,22,13,8,2,1,1,1,4.0,,3,1.0,1.0
250287,25,0,11,9,2010,6,16,2,12,0,1,1,1,,,2,,
250288,25,0,17,11,2010,2,8,12,12,0,10,1,0,1.0,,2,,
250289,25,0,5,12,2010,3,17,16,42,0,1,1,1,,,1,1.0,
250290,25,0,17,11,2010,3,10,14,42,0,1,1,0,6.0,22.0,1,,
250291,25,3,13,11,2010,1,11,16,43,0,1,1,0,1.0,,4,,
250292,25,0,27,10,2010,6,15,12,12,0,1,1,0,,,3,,
250293,25,0,13,5,2010,2,11,12,12,0,1,1,0,,,3,1.0,1.0
250294,25,0,13,4,2010,6,15,12,14,0,1,1,0,,,1,,
250295,25,1,9,12,2010,1,15,12,8,0,98,1,1,5.0,30.0,2,,
250296,25,0,3,12,2010,3,18,16,12,0,1,1,1,6.0,20.0,2,,
250297,25,1,21,10,2010,6,18,12,8,0,2,1,0,0.0,27.0,2,,
250298,25,0,23,7,2010,1,3,16,33,0,10,1,1,11.0,25.0,2,1.0,
250299,25,0,5,10,2010,5,18,16,12,0,1,1,1,,,3,,
250300,25,0,27,6,2010,3,13,2,12,0,1,1,0,7.0,,4,,
250301,25,0,27,3,2010,3,9,1,1,0,1,1,0,13.0,,2,1.0,1.0
250302,25,0,13,9,2010,5,20,2,12,0,1,2,0,4.0,50.0,4,,
250303,25,0,13,2,2010,7,14,16,12,0,1,1,0,11.0,25.0,3,,
250304,25,0,9,4,2010,1,1,11,35,0,1,1,0,6.0,40.0,2,1.0,
250305,25,0,1,8,2010,4,19,12,12,0,10,1,0,,,3,,
250306,25,0,5,9,2010,3,14,6,12,0,1,1,0,6.0,32.0,2,,1.0
250307,25,0,21,10,2010,1,14,16,31,0,98,1,0,3.0,25.0,2,,
250308,25,0,5,9,2010,7,14,6,38,0,1,1,1,5.0,,1,,
250309,25,0,27,10,2010,1,17,11,12,0,1,1,0,3.0,31.0,9,,
250310,25,0,15,8,2010,2,9,16,35,0,10,1,0,7.0,35.0,1,1.0,
250311,25,0,9,7,2010,7,4,11,24,0,1,1,1,16.0,,2,1.0,
250312,25,0,17,8,2010,5,14,12,12,0,1,1,1,1.0,,6,,
250313,25,1,25,9,2010,2,16,16,9,0,98,1,0,1.0,7.0,2,,
250314,25,1,25,8,2010,6,10,16,15,0,98,1,0,,,3,,
250315,25,1,25,12,2010,3,8,16,8,0,98,1,0,3.0,15.0,12,,
250316,25,1,25,12,2010,3,12,14,8,0,1,1,0,3.0,23.0,2,,
250317,25,0,13,8,2010,1,15,14,12,0,2,1,0,,,4,1.0,
250318,25,1,17,11,2010,6,17,16,8,0,10,1,1,,,3,,
250319,25,0,17,8,2010,1,0,16,12,0,1,1,1,,,3,1.0,1.0
250320,25,0,13,11,2010,5,1,12,12,0,1,1,1,,,6,,
250321,25,1,3,12,2010,6,10,6,8,0,1,1,0,,,2,,
250322,25,0,21,12,2010,1,12,16,35,0,98,1,0,,,1,,
250323,25,0,13,11,2010,4,9,15,12,0,1,1,0,,,2,1.0,1.0
250324,25,0,17,10,2010,4,12,16,12,0,2,1,0,,,2,,
250325,25,0,25,11,2010,1,23,16,12,0,1,1,1,,,2,1.0,
250326,25,0,13,9,2010,4,22,12,24,0,10,1,0,,,1,1.0,1.0
250327,25,0,11,7,2010,6,16,2,24,0,1,1,0,,,3,,
250328,25,2,17,12,2010,5,12,16,12,0,98,1,0,,,5,,
250329,25,1,25,2,2010,2,6,16,8,0,1,1,0,,,2,,
250330,25,1,25,3,2010,5,22,16,8,0,1,1,0,,,3,,
250331,25,1,25,3,2010,4,16,16,8,0,1,1,0,,,2,,
250332,25,1,21,12,2010,5,6,12,8,0,1,1,0,,,2,,
250333,25,0,25,1,2010,6,0,16,14,0,1,1,0,,,3,1.0,1.0
250334,25,1,25,3,2010,2,18,16,8,0,1,1,0,,,2,,
260001,26,0,165,1,2010,1,15,12,12,0,4,1,0,4.0,,8,1.0,
260002,26,0,31,1,2010,1,1,6,35,0,1,1,1,,,1,1.0,
260003,26,0,103,1,2010,7,12,3,12,0,4,1,0,9.0,,4,,
260004,26,0,57,1,2010,3,8,2,1,0,1,1,0,13.0,,1,1.0,
260005,26,0,145,1,2010,5,12,11,25,0,1,1,0,,,1,,
260006,26,0,105,1,2010,5,20,4,42,0,1,1,1,6.0,,1,1.0,
260007,26,0,123,1,2010,6,23,3,12,0,1,2,1,,,3,,1.0
260008,26,0,163,1,2010,7,2,14,33,0,10,1,1,,,1,1.0,
260009,26,0,21,1,2010,3,17,3,12,0,11,2,0,9.0,,3,1.0,
260010,26,0,91,1,2010,4,7,4,12,0,10,1,0,5.0,,2,,
260011,26,0,163,1,2010,4,11,14,12,0,10,1,0,4.0,,4,1.0,
260012,26,0,125,1,2010,2,6,14,12,0,11,3,0,4.0,,5,,
260013,26,0,139,1,2010,3,7,14,12,0,10,1,0,3.0,,2,,
260014,26,1,63,1,2010,3,6,3,8,0,10,1,0,,,2,,
260015,26,0,25,1,2010,5,15,6,12,0,10,1,0,,,2,,
260016,26,1,163,1,2010,2,18,14,8,0,10,1,0,6.0,,3,,
260017,26,0,1,1,2010,7,99,4,48,0,1,2,0,20.0,,2,,0.0
260018,26,0,123,1,2010,5,7,3,12,0,4,1,0,13.0,,2,1.0,
260019,26,0,61,1,2010,5,10,3,12,0,11,1,0,4.0,,3,,
260020,26,0,99,1,2010,4,16,13,12,0,1,2,0,5.0,,6,1.0,1.0
260021,26,0,77,1,2010,5,5,13,12,0,10,1,0,6.0,,2,1.0,
260022,26,0,99,1,2010,5,23,11,12,0,1,3,0,,,7,1.0,1.0
260023,26,0,125,1,2010,3,10,13,12,0,4,1,0,9.0,,2,,
260024,26,0,81,1,2010,1,2,6,42,0,1,2,1,7.0,,2,1.0,
260025,26,0,93,1,2010,4,7,13,12,0,10,1,0,9.0,,2,,
260026,26,0,79,1,2010,1,14,4,12,0,2,1,0,15.0,,6,,
260027,26,1,99,1,2010,2,17,13,8,0,1,1,0,2.0,,2,,
260028,26,1,49,1,2010,2,3,15,8,0,5,1,0,10.0,,2,,1.0
260029,26,0,99,1,2010,6,9,15,10,0,1,1,0,5.0,,1,,
260030,26,0,33,1,2010,1,9,14,12,0,1,1,0,2.0,,4,,
260031,26,0,71,1,2010,7,21,2,48,0,1,1,0,,,1,,
260032,26,0,81,1,2010,4,12,12,35,0,1,1,0,2.0,,2,,
260033,26,0,77,1,2010,5,16,13,12,0,4,1,0,,,4,,1.0
260034,26,0,27,2,2010,3,8,4,12,0,4,1,0,7.0,,2,,
260035,26,0,77,2,2010,3,7,4,12,0,4,1,0,14.0,,3,1.0,
260036,26,1,99,1,2010,3,18,13,9,0,10,1,0,5.0,,2,,
260037,26,0,25,2,2010,7,2,3,59,0,10,1,1,15.0,,1,1.0,1.0
260038,26,0,55,1,2010,3,18,13,12,0,4,1,0,17.0,,5,1.0,
260039,26,0,81,2,2010,7,9,1,12,0,1,1,0,8.0,,7,1.0,
260040,26,0,17,1,2010,5,7,3,12,0,10,1,1,5.0,,2,,
260041,26,0,33,1,2010,1,15,15,18,0,3,1,0,5.0,,3,,
260042,26,0,165,1,2010,1,16,3,42,0,4,1,1,25.0,,1,,
260043,26,1,125,1,2010,3,9,13,8,0,1,1,0,2.0,,2,,
260044,26,1,99,1,2010,3,21,13,8,0,4,1,0,,,2,,
260045,26,0,147,2,2010,2,7,14,12,0,1,1,0,6.0,,2,,
260046,26,0,149,2,2010,4,9,2,12,0,10,1,0,10.0,,5,1.0,
260047,26,0,139,1,2010,5,17,15,12,0,10,1,0,,,2,,
260048,26,0,81,2,2010,5,23,4,42,0,4,1,1,,,2,,
260049,26,1,163,1,2010,5,0,11,8,0,4,1,0,,,2,,1.0
260050,26,1,69,2,2010,4,22,4,8,0,10,1,1,,,2,,
260051,26,0,103,2,2010,7,0,13,24,0,10,1,0,8.0,,1,,
260052,26,0,21,2,2010,3,12,4,42,0,1,1,0,,,1,1.0,
260053,26,0,125,2,2010,2,9,13,12,0,1,1,0,5.0,,3,,
260054,26,0,117,2,2010,4,7,4,12,0,4,1,0,,,4,1.0,
260055,26,0,147,2,2010,7,20,6,12,0,10,1,2,8.0,,2,,
260056,26,0,59,2,2010,6,21,4,30,0,4,1,0,,,1,1.0,
260057,26,0,41,2,2010,6,6,3,11,0,10,1,0,,,2,,
260058,26,0,125,2,2010,1,16,14,12,0,10,2,0,,,3,1.0,
260059,26,0,149,2,2010,3,19,15,11,0,4,1,0,,,1,,1.0
260060,26,0,81,3,2010,2,18,3,34,0,10,1,1,0.0,,1,,
260061,26,0,143,2,2010,6,22,4,42,0,4,1,1,11.0,,1,1.0,
260062,26,1,99,3,2010,1,23,13,8,0,1,1,0,,,2,,
260063,26,0,161,2,2010,3,9,11,12,0,4,1,0,,,3,1.0,
260064,26,0,49,2,2010,3,14,4,12,0,4,1,0,15.0,,2,1.0,
260065,26,0,17,2,2010,3,9,11,12,0,4,1,0,7.0,,2,1.0,
260066,26,0,73,2,2010,3,15,2,12,0,4,1,0,,,3,1.0,
260067,26,0,33,2,2010,7,15,4,12,0,1,1,0,6.0,,3,,1.0
260068,26,0,99,2,2010,2,14,13,12,0,1,1,0,4.0,,3,,
260069,26,1,147,2,2010,2,8,14,9,0,1,1,0,,,2,,
260070,26,0,145,2,2010,2,15,2,12,0,4,1,0,3.0,,5,,
260071,26,0,157,2,2010,7,6,14,12,0,10,1,0,,,2,,
260072,26,0,99,1,2010,4,15,13,12,0,1,1,0,,,3,,
260073,26,0,49,2,2010,3,9,14,34,0,10,1,0,7.0,,1,1.0,
260074,26,0,49,2,2010,1,23,14,12,0,10,1,1,,,3,,1.0
260075,26,0,101,2,2010,4,15,4,12,0,10,2,0,6.0,,3,1.0,
260076,26,0,99,2,2010,2,16,11,12,0,4,1,0,10.0,,2,1.0,
260077,26,0,81,1,2010,4,7,3,12,0,2,1,0,12.0,,2,1.0,
260078,26,0,65,1,2010,2,14,11,24,0,10,1,0,,,1,,
260079,26,0,163,2,2010,2,5,13,12,0,4,1,0,,,2,1.0,
260081,26,0,163,2,2010,3,14,12,24,0,4,1,0,,,3,1.0,
260082,26,0,159,3,2010,2,20,3,12,0,1,1,1,5.0,,2,1.0,1.0
260083,26,0,161,3,2010,6,16,12,12,0,1,1,0,6.0,,3,1.0,
260084,26,0,163,1,2010,1,1,11,12,0,10,1,1,10.0,,3,,1.0
260085,26,1,49,3,2010,7,2,13,8,0,2,1,0,,,2,,1.0
260086,26,0,145,3,2010,7,23,4,1,0,10,1,1,,,1,,1.0
260087,26,0,67,3,2010,3,8,3,59,0,1,1,1,14.0,,2,1.0,
260088,26,0,125,3,2010,4,13,13,42,0,1,1,1,6.0,,1,1.0,
260089,26,0,25,3,2010,5,18,1,31,0,1,1,0,1.0,,2,,
260090,26,0,115,2,2010,6,15,14,12,0,1,1,0,8.0,,2,,
260091,26,1,49,3,2010,5,23,15,8,0,2,1,1,,,3,,
260092,26,0,137,3,2010,5,11,2,12,0,1,1,0,12.0,,2,,
260093,26,0,99,3,2010,1,15,13,12,0,10,1,0,3.0,,7,,
260094,26,1,91,3,2010,6,20,15,8,0,1,1,0,,,3,,
260095,26,0,111,2,2010,6,19,2,12,0,10,1,0,5.0,,3,1.0,
260096,26,0,77,3,2010,6,9,13,33,0,1,1,0,3.0,,1,,
260097,26,0,69,3,2010,7,23,13,34,0,1,1,0,,,1,,
260098,26,0,39,3,2010,2,17,6,58,0,1,1,1,,,1,1.0,1.0
260099,26,0,99,3,2010,5,21,4,12,0,1,2,0,,,3,,
260100,26,0,81,3,2010,4,12,13,12,0,1,1,0,8.0,,5,,
260101,26,1,91,3,2010,4,5,13,8,0,1,1,0,3.0,,3,,
260102,26,0,23,3,2010,2,10,13,42,0,1,2,0,10.0,,2,,
260103,26,0,21,4,2010,6,11,13,12,0,10,1,0,8.0,,5,,
260104,26,0,161,3,2010,3,2,14,42,0,1,1,1,,,1,,
260105,26,0,145,3,2010,4,15,13,12,0,1,1,0,,,2,,
260106,26,1,81,4,2010,7,23,6,8,0,1,1,0,,,2,,1.0
260107,26,2,77,4,2010,3,1,13,9,0,10,1,0,,,4,,
260108,26,1,81,3,2010,5,23,11,8,0,1,1,0,,,2,,
260109,26,0,75,3,2010,6,0,6,42,0,1,1,1,,,1,1.0,
