ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,Unnamed: 53,person_count,SPEEDREL,L_STATUS
260122,26,117,3,2014,3,7,3,12,0,10,1,0,4.0,,,3,,
260123,26,77,3,2014,5,11,13,12,0,10,1,0,6.0,,,2,,
260124,26,15,3,2014,4,7,3,8,0,4,1,0,,,,2,,
260125,26,49,3,2014,3,9,14,1,2,1,1,0,9.0,,,1,,1.0
260127,26,149,3,2014,5,16,2,10,0,1,1,0,5.0,,,2,,
260128,26,117,3,2014,1,0,4,12,0,1,1,1,16.0,,,2,1.0,
260129,26,93,2,2014,3,7,2,12,0,1,1,0,7.0,,,3,,1.0
260130,26,23,3,2014,7,18,3,18,0,1,1,0,7.0,,,1,1.0,
260131,26,93,3,2014,1,0,14,8,0,1,1,0,5.0,,,2,,
260132,26,163,3,2014,3,8,13,33,0,10,1,0,,,,1,,
260133,26,49,3,2014,6,3,2,12,0,1,2,0,,,,3,,
260134,26,37,3,2014,3,6,11,1,0,4,1,0,,,,2,1.0,
260135,26,125,3,2014,7,20,14,8,0,1,1,0,8.0,,,4,,
260136,26,159,4,2014,4,15,1,1,0,1,1,0,6.0,,,1,1.0,
260137,26,99,3,2014,1,3,13,8,0,1,1,1,4.0,,,3,,
260138,26,157,4,2014,4,3,4,34,0,1,1,0,12.0,,,1,,
260139,26,93,4,2014,6,3,14,42,0,10,1,0,8.0,,,1,1.0,
260140,26,81,4,2014,1,5,12,12,0,10,1,1,,,,4,,1.0
260141,26,51,4,2014,4,20,3,42,0,1,1,0,4.0,,,1,,
260142,26,45,4,2014,3,12,14,12,0,1,1,0,9.0,,,2,,
260143,26,81,4,2014,6,9,14,12,0,1,1,0,9.0,,,2,1.0,
260144,26,163,4,2014,2,2,12,12,0,1,1,1,,,,2,1.0,
260145,26,163,4,2014,2,8,14,8,0,6,1,0,3.0,,,3,,
260146,26,163,3,2014,5,6,11,12,0,1,1,0,,,,2,,
260147,26,125,3,2014,1,1,13,8,0,1,1,1,,,,3,,1.0
260148,26,5,4,2014,3,23,2,12,0,1,2,1,,,,3,1.0,
260149,26,125,4,2014,4,14,13,9,0,1,1,0,2.0,,,4,,
260150,26,99,4,2014,7,2,13,8,0,1,1,0,5.0,,,2,,
260151,26,61,2,2014,5,7,4,18,0,6,1,0,,,,1,,
260152,26,77,3,2014,3,21,13,12,0,1,1,0,5.0,,,3,,
260153,26,65,4,2014,5,19,14,1,0,1,1,0,10.0,,,4,,
260156,26,21,4,2014,3,1,5,42,0,2,1,1,,,,2,,
260157,26,49,2,2014,5,16,16,12,0,10,1,0,,,,2,1.0,1.0
260158,26,163,4,2014,3,22,11,25,0,1,1,0,,,,1,,
260159,26,79,4,2014,5,13,4,12,0,1,2,0,14.0,,,2,,
260160,26,73,3,2014,7,2,14,8,0,1,1,1,,,,3,,
260161,26,127,4,2014,7,4,4,42,0,10,1,1,23.0,,,1,1.0,
260162,26,81,4,2014,6,17,14,12,0,2,1,0,4.0,,,4,,
260163,26,77,4,2014,5,8,13,12,0,1,1,0,2.0,,,2,,
260164,26,125,4,2014,1,20,13,12,0,1,1,1,3.0,,,2,,1.0
260165,26,81,4,2014,5,23,3,42,0,1,1,1,,,,1,,
260166,26,163,4,2014,2,10,13,12,0,1,1,0,5.0,,,5,,1.0
260167,26,161,4,2014,4,9,12,14,0,1,1,0,,,,4,,
260168,26,125,4,2014,6,5,12,12,0,1,1,0,10.0,,,2,1.0,1.0
260169,26,81,4,2014,1,16,14,12,0,10,1,0,,,,2,,
260170,26,163,4,2014,2,1,13,19,0,1,2,0,,,,2,1.0,
260171,26,119,4,2014,7,21,4,12,0,2,1,1,,,,4,,
260172,26,159,4,2014,4,6,6,1,0,1,1,1,9.0,,,1,1.0,
260173,26,163,4,2014,1,15,13,12,0,1,1,1,,,,4,,1.0
260174,26,17,4,2014,6,16,11,1,0,1,1,0,11.0,,,1,1.0,
260175,26,121,4,2014,7,2,14,42,0,1,1,1,6.0,,,2,,1.0
260176,26,23,4,2014,1,2,5,8,0,1,1,0,,,,2,,1.0
260177,26,163,4,2014,1,0,16,33,0,1,3,0,,,,4,1.0,1.0
260178,26,17,4,2014,2,10,4,34,0,10,1,0,4.0,,,1,,
260179,26,93,4,2014,1,0,16,42,0,1,1,1,,,,1,,
260180,26,55,4,2014,7,13,5,1,0,1,1,0,9.0,,,1,,
260181,26,115,4,2014,6,23,4,12,0,1,3,1,,,,4,,
260182,26,17,4,2014,7,22,11,8,0,10,1,0,0.0,,,5,,
260183,26,75,4,2014,1,10,3,12,0,1,2,0,9.0,,,2,,
260184,26,25,4,2014,7,2,13,33,0,1,1,0,2.0,,,1,1.0,
260185,26,81,4,2014,5,11,14,12,0,1,1,0,,,,2,,
260186,26,159,4,2014,7,22,3,34,0,1,1,1,,,,1,1.0,
260187,26,147,4,2014,6,21,3,12,0,1,1,0,4.0,,,2,,
260188,26,161,4,2014,1,7,14,8,0,1,1,0,5.0,,,2,,
260189,26,149,4,2014,4,7,15,8,0,1,1,0,1.0,,,2,,
260190,26,163,4,2014,2,16,13,8,0,10,1,0,5.0,,,2,,
260191,26,163,4,2014,4,4,11,25,0,10,1,1,,,,1,1.0,1.0
260192,26,161,4,2014,4,17,6,42,0,1,1,0,,,,1,1.0,
260193,26,115,4,2014,6,13,3,12,0,2,1,0,10.0,,,2,,
260194,26,125,4,2014,3,12,13,12,0,1,1,0,,,,2,,
260195,26,125,4,2014,2,20,16,42,0,10,1,0,,,,1,1.0,
260196,26,149,4,2014,5,12,4,12,1,10,1,0,,,,3,,
260197,26,81,4,2014,7,21,14,12,0,1,1,1,12.0,,,2,,
260198,26,15,4,2014,3,17,14,12,0,10,1,0,4.0,,,2,,
260199,26,115,4,2014,4,9,11,12,0,1,1,0,3.0,,,9,,1.0
260201,26,163,4,2014,2,5,13,8,0,10,1,0,,,,2,,
260202,26,7,4,2014,2,11,13,12,0,2,1,0,3.0,,,2,,
260203,26,99,4,2014,5,18,13,1,0,10,1,0,4.0,,,3,,
260204,26,163,3,2014,2,17,15,8,0,1,1,0,,,,2,,1.0
260205,26,163,3,2014,2,1,13,31,0,1,1,0,,,,3,,1.0
260206,26,163,3,2014,1,2,13,33,0,1,1,1,,,,1,1.0,1.0
260207,26,163,3,2014,6,12,15,12,0,1,1,0,,,,2,,
260208,26,163,3,2014,6,22,14,8,0,1,2,0,,,,4,,1.0
260209,26,75,4,2014,4,0,3,12,0,1,1,2,13.0,,,5,2.0,1.0
260210,26,163,4,2014,7,6,16,5,0,10,1,0,,,,2,,1.0
260211,26,107,5,2014,1,0,3,35,0,10,2,1,6.0,,,4,1.0,
260212,26,91,5,2014,1,11,2,12,0,1,1,0,3.0,,,2,,
260213,26,125,5,2014,3,17,1,54,0,10,1,0,8.0,,,2,,
260214,26,21,5,2014,6,22,4,1,0,1,1,1,7.0,,,2,1.0,
260215,26,163,4,2014,3,17,13,12,0,10,1,1,,,,8,,1.0
260217,26,161,5,2014,1,15,4,32,0,1,1,0,8.0,,,1,1.0,
260218,26,121,5,2014,5,13,15,12,0,10,1,0,8.0,,,3,,
260219,26,27,5,2014,5,8,6,12,0,10,1,0,4.0,,,3,,
260220,26,107,5,2014,7,16,6,12,0,10,2,0,10.0,,,4,,
260221,26,81,5,2014,1,8,6,44,0,1,1,0,8.0,,,2,,
260222,26,147,5,2014,3,19,3,12,0,1,1,0,4.0,,,3,,
260223,26,161,5,2014,1,20,4,12,0,1,1,1,,,,2,,
260224,26,15,5,2014,4,14,3,24,0,1,1,0,,,,1,1.0,
260225,26,45,5,2014,3,22,4,1,0,1,1,1,8.0,,,1,1.0,
260226,26,129,5,2014,1,11,6,1,0,1,1,0,10.0,,,1,1.0,
260227,26,81,5,2014,3,13,13,33,0,10,1,0,4.0,,,1,,1.0
260228,26,125,5,2014,7,12,13,12,0,10,1,0,4.0,,,3,,
260229,26,81,5,2014,7,7,4,12,0,10,1,0,6.0,,,2,,
260230,26,149,5,2014,1,19,4,42,0,1,1,0,,,,1,,
260231,26,99,5,2014,6,11,13,12,0,1,1,0,4.0,,,2,,
260232,26,81,5,2014,4,4,16,42,0,10,1,0,14.0,,,1,,
260233,26,155,5,2014,1,14,6,12,0,1,1,0,9.0,,,2,,
260234,26,125,5,2014,1,13,6,33,0,1,1,0,13.0,,,1,,
260235,26,63,5,2014,6,18,4,12,0,1,1,1,12.0,,,4,,
260236,26,147,5,2014,7,14,3,12,0,1,1,2,6.0,,,3,,
260237,26,21,5,2014,7,14,3,12,0,1,1,0,4.0,,,3,,
260238,26,75,5,2014,2,15,4,12,0,1,1,1,46.0,,,2,,
260239,26,147,5,2014,2,9,15,9,0,1,1,0,14.0,,,2,,
260240,26,15,5,2014,2,14,4,12,0,1,2,0,7.0,,,2,,
260241,26,31,5,2014,2,16,6,1,0,1,1,1,8.0,,,1,1.0,
260242,26,161,5,2014,6,16,11,1,0,10,1,0,,,,2,,1.0
260243,26,143,5,2014,7,12,14,12,0,1,1,0,3.0,,,3,,
260244,26,85,5,2014,7,15,4,11,0,1,1,0,22.0,,,2,,
260245,26,159,5,2014,7,4,6,42,0,1,1,1,,,,1,1.0,1.0
260246,26,163,5,2014,4,13,13,12,0,1,1,0,,,,4,1.0,1.0
260247,26,163,5,2014,7,22,16,12,0,1,1,0,,,,4,,
260248,26,125,5,2014,1,5,11,8,0,1,1,1,9.0,,,2,,
260249,26,25,5,2014,3,7,1,42,0,1,1,0,7.0,,,1,,1.0
260250,26,21,5,2014,2,17,6,34,0,1,1,0,8.0,,,2,,
260251,26,161,5,2014,1,2,4,53,0,1,1,0,,,,1,,
260252,26,99,5,2014,5,23,14,9,0,1,1,1,,,,2,,
260253,26,107,5,2014,4,20,6,53,0,1,1,1,14.0,,,2,,1.0
260254,26,161,5,2014,2,4,12,8,0,1,1,0,,,,2,,1.0
260255,26,81,5,2014,4,8,4,35,0,10,1,0,7.0,,,1,,
260256,26,163,5,2014,3,23,13,8,0,10,1,0,,,,2,,1.0
260257,26,69,5,2014,6,17,4,9,0,1,1,0,20.0,,,2,,
260258,26,163,5,2014,7,1,14,8,0,1,1,0,,,,3,,
260259,26,159,5,2014,4,22,4,12,0,1,1,2,,,,3,,
260260,26,163,5,2014,3,4,13,15,0,10,1,0,,,,2,,1.0
260261,26,163,5,2014,7,2,14,12,0,2,2,1,,,,3,,2.0
260262,26,163,5,2014,2,16,16,8,0,10,1,0,,,,2,,
260263,26,163,5,2014,3,20,14,8,0,1,1,0,,,,2,1.0,
260264,26,143,5,2014,4,8,4,1,0,1,1,0,1.0,,,1,1.0,
260265,26,59,5,2014,6,10,6,12,0,1,1,0,11.0,,,2,,
260266,26,93,5,2014,7,17,15,38,0,1,1,1,4.0,,,2,,
260267,26,163,5,2014,2,17,14,1,0,1,1,1,,,,1,1.0,
260268,26,163,5,2014,7,23,15,8,0,2,1,0,,,,2,,1.0
260269,26,75,5,2014,6,23,3,42,0,1,1,1,,,,1,1.0,
260270,26,37,4,2014,2,15,12,59,0,10,1,0,12.0,,,1,,
260271,26,163,5,2014,2,21,14,9,1,1,1,0,4.0,,,2,,1.0
260272,26,151,5,2014,2,5,4,12,0,1,1,2,6.0,,,2,,
260273,26,59,5,2014,7,3,4,42,0,1,2,1,12.0,,,2,1.0,
260274,26,161,4,2014,4,19,16,42,0,1,1,0,7.0,,,1,1.0,
260275,26,149,5,2014,2,3,6,43,0,1,1,1,12.0,,,1,,
260276,26,143,5,2014,1,21,15,8,0,1,1,0,6.0,,,6,,
260277,26,115,5,2014,7,10,14,12,0,1,1,1,5.0,,,3,,
260278,26,147,6,2014,1,13,13,12,0,1,1,0,3.0,,,2,,
260279,26,133,5,2014,6,14,2,12,0,10,1,0,,,,4,,
260280,26,147,6,2014,3,21,15,9,0,1,1,1,5.0,,,2,,
260281,26,23,6,2014,1,18,3,42,0,1,1,0,10.0,,,1,,
260282,26,81,6,2014,1,22,6,42,0,10,1,1,,,,1,,
260283,26,125,6,2014,3,9,13,12,0,10,1,0,1.0,,,2,,
260284,26,99,5,2014,7,15,13,12,0,1,1,0,,,,3,1.0,
260285,26,75,6,2014,6,1,13,8,0,10,1,0,2.0,,,2,,
260286,26,157,6,2014,1,21,4,42,0,1,1,1,13.0,,,1,1.0,1.0
260287,26,17,6,2014,1,3,4,32,0,1,1,1,21.0,,,1,1.0,
260288,26,25,6,2014,3,14,14,1,0,1,1,0,19.0,,,3,1.0,
260289,26,45,6,2014,7,19,6,12,0,1,1,0,4.0,,,4,,
260290,26,53,6,2014,3,19,2,12,0,1,1,0,4.0,,,2,,
260291,26,139,6,2014,4,22,15,12,0,10,1,0,2.0,,,3,,
260292,26,39,6,2014,1,11,4,1,0,1,1,0,15.0,,,2,1.0,
260293,26,93,6,2014,6,20,3,12,0,1,1,0,4.0,,,2,,
260294,26,163,6,2014,2,13,16,43,0,1,1,0,,,,5,1.0,1.0
260295,26,81,6,2014,7,0,16,33,0,2,1,0,,,,3,1.0,
260296,26,161,6,2014,7,15,3,12,0,1,1,0,1.0,,,2,,
260297,26,163,6,2014,1,23,13,12,0,10,1,0,,,,6,,1.0
260298,26,75,6,2014,7,23,3,12,0,2,1,0,,,,2,,
260299,26,163,6,2014,4,16,16,42,0,1,1,0,1.0,,,1,1.0,
260300,26,75,6,2014,2,13,4,12,0,1,1,0,,,,3,,
260301,26,29,6,2014,6,21,3,42,0,1,1,1,9.0,,,1,1.0,
260302,26,65,6,2014,3,17,12,5,0,1,1,0,4.0,,,1,,
260303,26,157,6,2014,6,1,6,35,0,1,2,1,10.0,,,2,,
260304,26,139,6,2014,7,4,1,12,0,1,1,1,5.0,,,2,,
260305,26,57,6,2014,2,22,2,1,0,10,1,0,6.0,,,2,1.0,
260306,26,163,6,2014,1,7,14,24,0,1,1,1,6.0,,,1,,
260307,26,49,6,2014,5,17,16,12,0,1,1,0,,,,4,1.0,1.0
260308,26,125,6,2014,3,21,13,30,0,10,1,1,0.0,,,2,1.0,1.0
260309,26,75,6,2014,1,12,14,9,0,1,1,0,4.0,,,2,,
260311,26,115,6,2014,2,16,14,12,0,1,1,0,5.0,,,3,,
260312,26,133,6,2014,6,12,6,12,0,1,1,1,,,,2,1.0,
260313,26,25,6,2014,7,23,11,8,0,10,1,0,,,,2,,1.0
260314,26,147,6,2014,3,23,1,1,0,1,1,0,,,,1,1.0,
260315,26,77,4,2014,3,6,13,12,0,2,1,0,11.0,,,6,1.0,
260316,26,163,6,2014,3,1,13,12,0,10,1,1,,,,2,1.0,1.0
260317,26,145,6,2014,4,18,13,12,0,10,1,0,6.0,,,3,1.0,
260319,26,99,5,2014,5,14,14,12,0,1,1,0,3.0,,,4,,
260320,26,49,6,2014,7,19,11,21,0,10,1,0,5.0,,,1,1.0,
260321,26,57,6,2014,1,15,6,1,0,1,1,0,17.0,,,1,1.0,1.0
260322,26,49,6,2014,1,21,14,12,0,1,1,0,,,,2,,
260323,26,163,6,2014,1,2,13,8,4,10,1,0,,,,2,,1.0
260324,26,17,6,2014,3,12,14,12,0,2,1,0,8.0,,,3,,
260325,26,163,6,2014,7,3,13,8,0,10,1,0,,,,2,,1.0
260326,26,45,6,2014,5,7,13,12,0,1,1,0,36.0,,,2,,
260327,26,145,6,2014,7,23,13,33,0,1,1,1,,,,3,,
260328,26,145,6,2014,7,2,13,33,0,1,1,1,,,,2,1.0,1.0
260329,26,25,6,2014,6,19,11,35,0,1,1,0,,,,3,,1.0
260330,26,91,6,2014,4,10,3,12,0,1,1,0,14.0,,,3,,
260331,26,41,6,2014,1,17,3,12,0,1,1,0,,,,3,,1.0
260333,26,163,4,2014,1,21,14,42,0,1,1,1,,,,2,,
260334,26,25,6,2014,7,17,14,12,0,10,1,0,,,,2,1.0,
260335,26,91,6,2014,6,14,2,12,0,1,1,0,,,,4,,
260336,26,49,5,2014,7,3,5,8,0,1,1,0,,,,2,,
260337,26,125,6,2014,7,23,15,12,0,1,1,1,,,,8,,
260338,26,125,6,2014,5,19,13,12,0,1,1,1,2.0,,,2,,
260339,26,55,6,2014,7,23,13,8,0,1,1,0,,,,3,,
260340,26,15,6,2014,2,22,5,12,0,10,1,1,,,,2,,
260341,26,99,6,2014,1,1,14,12,0,1,1,1,,,,2,,1.0
260342,26,99,6,2014,7,23,16,5,0,10,1,1,,,,5,,
260343,26,155,6,2014,4,4,4,12,0,5,2,1,8.0,,,2,,1.0
260344,26,65,6,2014,7,19,13,12,0,1,1,0,5.0,,,2,,
260345,26,125,6,2014,2,16,13,34,0,10,1,0,3.0,,,1,,
260346,26,125,6,2014,5,14,16,8,0,1,1,0,7.0,,,2,,
260347,26,115,6,2014,7,2,6,34,0,1,1,1,7.0,,,1,1.0,
260348,26,163,6,2014,3,19,16,14,0,1,1,1,,,,5,1.0,1.0
260349,26,125,6,2014,4,17,11,12,0,10,1,0,,,,2,,
260350,26,5,6,2014,4,21,4,12,0,1,1,1,,,,5,,
260351,26,151,4,2014,6,5,3,12,0,2,1,2,9.0,,,2,,
260352,26,81,5,2014,4,22,99,33,0,1,1,1,,,,1,1.0,
260353,26,125,6,2014,3,17,13,12,0,1,1,0,1.0,,,2,,
260354,26,103,6,2014,5,13,13,12,0,1,2,0,,,,3,,
260355,26,125,6,2014,5,16,3,12,0,1,1,0,4.0,,,2,,
260356,26,107,7,2014,3,9,6,42,0,1,1,0,11.0,,,1,,
260357,26,81,7,2014,4,16,13,15,0,10,1,0,7.0,,,2,,
260358,26,125,7,2014,3,11,15,12,0,1,1,0,4.0,,,5,,
260359,26,147,7,2014,7,13,4,12,0,1,1,0,,,,3,,
260360,26,115,6,2014,6,12,13,12,0,1,1,0,2.0,,,2,,
260361,26,99,6,2014,7,18,16,8,0,1,1,0,0.0,,,2,,
260362,26,139,7,2014,1,12,11,12,0,1,1,0,18.0,,,2,,1.0
260363,26,41,7,2014,2,14,2,12,0,1,1,0,13.0,,,3,,
260364,26,47,6,2014,2,3,1,24,0,1,1,0,9.0,,,1,1.0,
260365,26,81,7,2014,3,8,14,12,0,2,1,0,9.0,,,3,,
260366,26,49,6,2014,3,23,13,42,0,1,1,1,,,,2,1.0,
260367,26,125,6,2014,5,22,15,53,0,1,1,1,4.0,,,1,,
260368,26,125,6,2014,7,4,11,8,0,1,1,0,4.0,,,2,,
260369,26,163,6,2014,2,7,14,14,0,10,1,0,,,,2,,1.0
260370,26,59,6,2014,1,11,2,12,0,1,1,1,,,,4,,
260371,26,49,7,2014,5,14,13,12,0,10,1,0,,,,5,,1.0
260372,26,121,7,2014,1,18,14,34,0,10,1,1,,,,1,,
260373,26,49,7,2014,2,21,14,8,0,1,1,0,3.0,,,2,,
260374,26,15,7,2014,5,8,14,12,0,1,1,0,,,,2,,
260375,26,11,6,2014,4,22,4,11,0,1,1,0,,,,1,,1.0
260376,26,125,6,2014,6,6,11,20,0,10,1,0,,,,2,,
260377,26,19,7,2014,6,14,2,12,0,10,1,0,1.0,,,2,,
260378,26,99,6,2014,1,3,11,42,0,1,1,0,7.0,,,1,,
260379,26,157,7,2014,7,19,4,53,0,1,1,1,17.0,,,2,1.0,
260380,26,49,7,2014,1,18,15,12,0,1,1,0,4.0,,,3,,
260381,26,163,6,2014,3,7,13,19,0,10,1,0,,,,2,,
260382,26,115,7,2014,3,19,6,5,0,1,1,1,15.0,,,1,,
260383,26,31,7,2014,5,21,3,8,0,1,1,0,22.0,,,4,,
260384,26,163,7,2014,7,0,13,12,0,1,1,1,,,,7,,1.0
260385,26,81,7,2014,6,18,4,12,0,1,1,1,4.0,,,3,1.0,
260386,26,161,7,2014,5,16,12,12,0,1,2,1,,,,4,1.0,
260387,26,115,7,2014,2,4,1,1,0,10,1,0,17.0,,,1,,
260388,26,165,7,2014,3,5,2,12,0,10,1,0,5.0,,,5,,
260389,26,125,7,2014,7,23,11,8,0,1,1,0,,,,3,,
260390,26,123,7,2014,2,21,4,11,0,10,1,0,21.0,,,1,,
260391,26,165,7,2014,2,6,13,8,0,1,1,0,5.0,,,2,,
260392,26,125,7,2014,2,23,13,8,0,10,1,0,,,,2,,
260393,26,81,7,2014,6,21,13,12,0,1,1,0,5.0,,,2,,
260394,26,27,7,2014,2,16,3,12,0,2,1,0,,,,3,,
260395,26,147,7,2014,5,15,13,12,0,1,2,0,12.0,,,4,,
260396,26,163,7,2014,7,2,16,42,0,1,1,1,,,,1,1.0,1.0
260397,26,81,7,2014,4,18,16,9,0,1,1,1,15.0,,,2,,
260398,26,139,7,2014,5,19,1,12,0,1,1,1,15.0,,,2,,
260399,26,49,7,2014,7,3,11,1,0,1,1,0,3.0,,,1,1.0,
260400,26,147,7,2014,1,18,6,1,0,1,1,0,8.0,,,1,1.0,
260401,26,5,7,2014,7,17,4,12,0,1,1,0,6.0,,,3,,
260402,26,59,7,2014,3,6,2,12,0,1,1,0,6.0,,,2,1.0,
260403,26,163,7,2014,2,3,14,8,0,2,1,0,,,,2,,1.0
260404,26,163,7,2014,3,5,14,8,0,10,1,0,,,,2,,
260405,26,163,7,2014,3,21,14,12,0,10,2,0,,,,4,1.0,
260406,26,115,7,2014,5,19,6,32,0,1,1,0,11.0,,,2,,
260407,26,111,7,2014,6,11,13,12,0,1,1,0,6.0,,,3,,
260408,26,163,7,2014,1,22,14,9,0,10,1,0,,,,2,,
260409,26,163,7,2014,5,15,16,14,0,10,1,0,,,,2,1.0,1.0
260410,26,21,7,2014,6,5,3,12,0,1,1,0,9.0,,,2,,1.0
260411,26,121,7,2014,5,23,3,24,0,1,1,0,,,,1,,
260412,26,27,7,2014,5,19,3,34,0,1,1,0,,,,1,1.0,
260413,26,157,7,2014,5,6,6,12,0,1,1,0,6.0,,,3,,
260414,26,99,1,2014,2,5,12,8,0,1,1,0,,,,2,,1.0
260415,26,115,7,2014,4,23,6,32,0,1,1,1,,,,1,,1.0
260416,26,81,7,2014,4,23,3,12,0,1,1,1,,,,4,1.0,1.0
260417,26,161,7,2014,5,7,13,12,0,1,1,0,4.0,,,4,,
260418,26,163,7,2014,5,1,15,32,0,1,1,0,,,,1,1.0,
260419,26,163,7,2014,6,23,13,30,0,1,2,1,,,,2,1.0,1.0
260420,26,73,7,2014,5,15,6,12,0,1,1,0,,,,3,,
260421,26,81,7,2014,5,17,14,1,0,1,1,0,3.0,,,3,1.0,
260422,26,27,7,2014,7,21,13,12,0,1,1,0,7.0,,,5,1.0,
260423,26,147,7,2014,7,0,5,12,0,1,1,2,8.0,,,5,,1.0
260424,26,123,7,2014,7,23,4,12,0,1,1,0,,,,8,,1.0
260425,26,147,7,2014,1,0,4,12,0,1,1,1,,,,4,1.0,1.0
260426,26,161,7,2014,1,23,14,42,0,2,1,1,,,,1,1.0,
260427,26,99,7,2014,7,0,13,12,0,1,1,1,6.0,,,9,,
260428,26,125,7,2014,3,0,13,12,0,1,1,0,2.0,,,3,,
260429,26,147,7,2014,1,6,11,12,0,1,1,1,,,,2,,1.0
260430,26,91,7,2014,3,19,2,32,0,10,1,0,2.0,,,1,1.0,
260431,26,105,7,2014,5,12,3,12,0,1,2,0,9.0,,,4,,
260432,26,139,7,2014,7,21,15,1,0,1,1,1,10.0,,,1,,
260433,26,149,7,2014,1,21,3,8,0,1,1,0,4.0,,,3,,
260434,26,163,7,2014,2,3,13,12,0,1,1,0,,,,2,,2.0
260435,26,65,7,2014,3,22,6,42,0,1,2,0,3.0,,,3,1.0,
260436,26,23,7,2014,4,9,14,42,0,1,1,0,3.0,,,1,,
260437,26,115,7,2014,1,3,3,19,0,1,1,1,13.0,,,1,,
260438,26,147,7,2014,5,13,6,12,0,1,1,0,6.0,,,4,1.0,
260439,26,163,7,2014,6,22,13,8,0,1,1,0,,,,2,,
260440,26,115,7,2014,6,21,4,18,0,2,1,1,20.0,,,3,1.0,1.0
260441,26,9,7,2014,6,11,2,9,0,1,1,0,,,,2,,
260443,26,49,7,2014,4,19,14,8,0,1,1,0,,,,2,,
260444,26,99,7,2014,1,22,15,12,0,1,1,0,,,,6,,
260445,26,27,7,2014,6,2,4,42,0,1,1,0,,,,1,,
260446,26,99,7,2014,4,9,13,26,0,10,1,0,,,,1,,
260447,26,163,7,2014,1,2,16,42,0,1,1,0,,,,2,1.0,
260448,26,81,7,2014,7,13,4,12,0,1,1,0,8.0,,,3,,
260449,26,71,5,2014,7,2,5,42,0,1,1,1,,,,2,1.0,
260450,26,121,6,2014,7,16,16,12,0,1,1,0,5.0,,,5,,
260451,26,163,6,2014,1,4,14,5,0,1,1,1,3.0,,,2,,
260452,26,139,7,2014,6,23,6,8,0,1,1,0,,,,2,,1.0
260453,26,163,7,2014,6,17,16,5,0,1,1,0,,,,2,,1.0
260454,26,157,8,2014,6,10,2,12,0,1,1,0,16.0,,,4,,
260455,26,45,8,2014,1,11,14,12,0,1,1,1,2.0,,,3,,
260456,26,123,6,2014,1,20,4,1,0,10,1,1,9.0,,,1,,
260457,26,139,8,2014,1,21,14,12,0,1,1,1,,,,4,,1.0
260458,26,93,8,2014,2,1,14,35,0,1,1,1,,,,1,1.0,
260459,26,161,6,2014,5,6,15,8,0,10,1,0,,,,2,,
260460,26,163,8,2014,2,15,14,12,0,10,1,0,,,,3,1.0,1.0
260461,26,65,8,2014,7,9,14,12,0,1,1,0,,,,2,,
260462,26,5,6,2014,7,3,4,12,0,1,1,1,,,,2,1.0,2.0
260463,26,49,8,2014,5,16,14,12,0,1,1,0,4.0,,,2,,
260464,26,145,8,2014,6,23,3,8,0,10,1,0,,,,2,,
260465,26,73,7,2014,3,20,4,12,0,10,1,1,18.0,,,3,,
260466,26,117,8,2014,2,1,6,42,0,1,2,0,5.0,,,3,,
260467,26,81,8,2014,3,5,3,12,0,2,1,0,10.0,,,2,,
260468,26,57,8,2014,1,1,3,1,0,1,1,1,16.0,,,1,,
260469,26,139,8,2014,7,21,3,14,0,2,1,0,6.0,,,4,,
260470,26,125,7,2014,1,20,16,12,0,10,1,2,,,,3,1.0,1.0
260472,26,63,8,2014,2,15,6,12,0,1,2,0,6.0,,,4,,
260473,26,163,8,2014,3,0,15,1,0,1,1,0,,,,9,,2.0
260474,26,139,8,2014,4,13,4,12,0,1,1,0,2.0,,,3,1.0,
260475,26,25,8,2014,7,9,15,8,0,1,1,0,0.0,,,2,,
260476,26,9,8,2014,7,8,3,42,0,1,1,1,10.0,,,2,1.0,1.0
260477,26,93,8,2014,7,8,6,1,0,1,1,1,11.0,,,1,,
260478,26,65,8,2014,7,16,4,12,0,1,1,0,,,,3,,
260479,26,87,8,2014,7,10,15,12,0,10,3,0,6.0,,,11,,
260480,26,157,8,2014,2,21,4,12,0,1,2,1,13.0,,,2,,
260481,26,99,8,2014,1,21,13,15,0,1,1,0,0.0,,,2,,
260482,26,125,8,2014,4,18,13,12,0,1,1,1,4.0,,,2,,
260483,26,163,8,2014,1,11,16,8,0,1,1,0,,,,2,,1.0
260484,26,163,8,2014,5,1,11,38,0,1,1,0,,,,3,1.0,1.0
260485,26,161,8,2014,7,0,15,32,0,1,1,0,12.0,,,1,1.0,
260486,26,81,8,2014,3,17,3,12,0,1,1,0,5.0,,,2,,
260487,26,103,8,2014,7,2,6,1,0,2,1,1,,,,2,1.0,
260488,26,115,8,2014,4,19,1,12,0,10,1,0,4.0,,,2,1.0,
260489,26,151,8,2014,5,18,6,12,0,1,1,0,4.0,,,3,,
260490,26,73,8,2014,1,21,14,8,0,10,1,0,,,,3,,
260491,26,151,8,2014,1,7,3,34,0,1,1,1,,,,1,1.0,1.0
260492,26,163,8,2014,4,22,14,8,0,1,1,0,,,,2,,1.0
260493,26,15,8,2014,5,11,3,12,0,1,1,0,,,,2,,
